candidate_id	species	tox_fasta_path	signalp_call	signalp_score	len_aa	n_cys	cys_density	cys_grammar	cys_gaps	net_charge_pH7	gravy	aromaticity	instability_index	signalp_prediction	is_secreted	plddt_mean	plddt_std	struct_pass	rg	dssp_n_res	sec_helix_frac	sec_sheet_frac	sec_coil_frac	n_cys_sg	n_disulfide_pairs	disulfide_pairs	gravy_1_20	priority_score_simple
GHMD00000000_1	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/GHMD00000000/GHMD00000000.toxin_renomeado.fasta	0	0.021541	63	3	0.047619047619047616	C-x(10)-C-x(23)-C	10,23	2.0	0.31269841269841275	0.07936507936507936	28.138095238095232	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.31269841269841275	0.10571428571428573
GKJD00000000_1	Serica_brunnea	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Serica_brunnea/GKJD00000000/GKJD00000000.toxin_renomeado.fasta	1	0.999868	78	10	0.1282051282051282	C-x(8)-C-x(3)-C-x(3)-C-x(9)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,9,3,3,1,11,5	6.1	0.23974358974358992	0.11538461538461539	25.67179487179487	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.23974358974358992	0.10397435897435903
GHMA00000000_2	Dichotomius_satanas	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Dichotomius_satanas/GHMA00000000/GHMA00000000.toxin_renomeado.fasta	0	0.028196	63	4	0.06349206349206349	C-x(10)-C-x(23)-C-x(10)-C	10,23,10	2.0	0.26825396825396836	0.07936507936507936	33.685714285714276	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.26825396825396836	0.09634920634920638
GHMD00000000_4	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/GHMD00000000/GHMD00000000.toxin_renomeado.fasta	1	0.999932	76	10	0.13157894736842105	C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,6,3,3,1,11,5	6.0	0.19868421052631577	0.10526315789473684	23.089605263157893	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.19868421052631577	0.0925
GDMQ00000000_1	Sitophilus_zeamais	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_zeamais/GDMQ00000000/GDMQ00000000.toxin_renomeado.fasta	1	0.996533	93	8	0.08602150537634409	C-x(2)-C-x(13)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	2,13,10,15,7,12,7	2.1999999999999993	0.23010752688172054	0.08602150537634408	36.8505376344086	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.23010752688172054	0.09053763440860219
Leptinotarsa_decemlineata_3	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/Leptinotarsa_decemlineata.fas.pasta.toxin_renomeado.fasta	0	0.007531	86	3	0.03488372093023256	C-x(38)-C-x(11)-C	38,11	3.0999999999999996	-0.4720930232558138	0.10465116279069767	32.57093023255813	OTHER	0	89.11122786504983	11.537030792123891	1.0	15.605587688425441	0.0	0.0	0.0	0.0	3.0	0.0		-0.4720930232558138	0.08987109291843856
SRR19974962_1	Sitophilus_oryzae	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Sitophilus_oryzae/SRR19974962/SRR19974962.toxin_renomeado.fasta	1	0.996533	93	8	0.08602150537634409	C-x(2)-C-x(13)-C-x(10)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	2,13,10,15,7,12,7	2.1999999999999993	0.22688172043010763	0.08602150537634408	36.03978494623656	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.22688172043010763	0.0895698924731183
SRR1562204_6	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	1	0.998269	86	8	0.09302325581395349	C-x(14)-C-x(11)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	14,11,8,15,7,12,3	3.0999999999999996	0.21976744186046532	0.10465116279069767	35.194186046511625	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.21976744186046532	0.08918604651162797
SRR1562205_2	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562205/SRR1562205.toxin_renomeado.fasta	1	0.998269	86	8	0.09302325581395349	C-x(14)-C-x(11)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	14,11,8,15,7,12,3	6.1	0.2000000000000002	0.10465116279069767	18.449999999999996	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.2000000000000002	0.08325581395348844
GDOV00000000_1	Melanotus_villosus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Melanotus_villosus/GDOV00000000/GDOV00000000.toxin_renomeado.fasta	1	0.99971	91	10	0.10989010989010989	C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,6,6,3,1,11,5	3.0	0.18461538461538446	0.07692307692307693	28.192307692307686	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.18461538461538446	0.08285714285714281
GGMU00000000_1	Serangium_japonicum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Serangium_japonicum/GGMU00000000/GGMU00000000.toxin_renomeado.fasta	1	0.990997	66	2	0.030303030303030304	C-x(23)-C	23	3.0	0.2303030303030305	0.13636363636363635	22.225757575757573	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.2303030303030305	0.07666666666666672
GKJT00000000_1	Onthophagus_similis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_similis/GKJT00000000/GKJT00000000.toxin_renomeado.fasta	1	0.999894	76	10	0.13157894736842105	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	3.0	0.1407894736842104	0.13157894736842105	31.73697368421053	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.1407894736842104	0.07513157894736838
GDPI00000000_1	Elaphrus_aureus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Elaphrus_aureus/GDPI00000000/GDPI00000000.toxin_renomeado.fasta	1	0.999819	73	6	0.0821917808219178	C-x(3)-C-x(7)-C-x(14)-C-x(6)-C-x(13)-C	3,7,14,6,13	2.0	0.1767123287671233	0.136986301369863	20.930136986301374	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.1767123287671233	0.07356164383561645
GHXO00000000_6	Acalymma_vittatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Acalymma_vittatum/GHXO00000000/GHXO00000000.toxin_renomeado.fasta	1	0.99581	94	8	0.0851063829787234	C-x(3)-C-x(40)-C-x(12)-C-x(3)-C-x(9)-C-x(5)-C-x(1)-C	3,40,12,3,9,5,1	2.4000000000000004	0.16063829787234044	0.0851063829787234	29.030851063829775	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.16063829787234044	0.06946808510638298
Euwallacea_fornicatus_2	Euwallacea_fornicatus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Euwallacea_fornicatus/Euwallacea_fornicatus.fas.pasta.toxin_renomeado.fasta	0	0.002684	57	0	0.0			2.0	-0.489473684210526	0.15789473684210525	26.626315789473683	OTHER	0	85.44738357611612	13.298609660442203	1.0	14.023599863956191	0.0	0.0	0.0	0.0	0.0	0.0		-0.489473684210526	0.0667763536771325
GFUN00000000_1	Hygrobia_nigra	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hygrobia_nigra/GFUN00000000/GFUN00000000.toxin_renomeado.fasta	0	0.093062	93	0	0.0			1.2999999999999998	0.18494623655913994	0.15053763440860213	27.86236559139785	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.18494623655913994	0.05548387096774198
GDMJ00000000_1	Hydroscapha_redfordi	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hydroscapha_redfordi/GDMJ00000000/GDMJ00000000.toxin_renomeado.fasta	1	0.997381	94	9	0.09574468085106383	C-x(5)-C-x(2)-C-x(38)-C-x(12)-C-x(3)-C-x(9)-C-x(5)-C-x(1)-C	5,2,38,12,3,9,5,1	2.1999999999999993	0.09680851063829785	0.1276595744680851	33.54574468085105	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.09680851063829785	0.05297872340425531
GJBK00000000_2	Catharsius_molossus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Catharsius_molossus/GJBK00000000/GJBK00000000.toxin_renomeado.fasta	1	0.999848	92	12	0.13043478260869565	C-x(9)-C-x(2)-C-x(1)-C-x(6)-C-x(4)-C-x(8)-C-x(9)-C-x(2)-C-x(1)-C-x(8)-C-x(4)-C	9,2,1,6,4,8,9,2,1,8,4	4.199999999999999	0.06304347826086965	0.06521739130434782	39.66304347826087	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.06304347826086965	0.051521739130434806
SRR1562204_3	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	0	0.011843	91	5	0.054945054945054944	C-x(13)-C-x(8)-C-x(23)-C-x(16)-C	13,8,23,16	4.0	0.11538461538461542	0.13186813186813187	20.50890109890109	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.11538461538461542	0.04835164835164836
SRR1562207_2	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562207/SRR1562207.toxin_renomeado.fasta	0	0.011843	91	5	0.054945054945054944	C-x(13)-C-x(8)-C-x(23)-C-x(16)-C	13,8,23,16	4.0	0.11538461538461542	0.13186813186813187	20.50890109890109	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.11538461538461542	0.04835164835164836
GDLG00000000_1	Byturus_ochraceus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Byturus_ochraceus/GDLG00000000/GDLG00000000.toxin_renomeado.fasta	1	0.99922	90	11	0.12222222222222222	C-x(15)-C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(12)-C-x(5)-C	15,8,3,3,7,3,3,1,12,5	6.0	0.04222222222222229	0.08888888888888888	39.703333333333305	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.04222222222222229	0.043222222222222245
GHMD00000000_5	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/GHMD00000000/GHMD00000000.toxin_renomeado.fasta	1	0.999906	76	10	0.13157894736842105	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,7,3,3,1,11,5	2.0999999999999996	0.03421052631578941	0.10526315789473685	25.010657894736845	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.03421052631578941	0.04315789473684208
GEZM00000000_2	Photinus_pyralis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Photinus_pyralis/GEZM00000000/GEZM00000000.toxin_renomeado.fasta	1	0.993141	87	8	0.09195402298850575	C-x(2)-C-x(14)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	2,14,8,15,7,12,3	4.1	0.05977011494252879	0.11494252873563218	29.635747126436783	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.05977011494252879	0.040919540229885074
SRR3521424_2	Photinus_pyralis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Photinus_pyralis/SRR3521424/SRR3521424.toxin_renomeado.fasta	1	0.993141	87	8	0.09195402298850575	C-x(2)-C-x(14)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	2,14,8,15,7,12,3	4.1	0.05977011494252879	0.11494252873563218	29.635747126436783	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.05977011494252879	0.040919540229885074
GKJJ00000000_1	Astenopholis_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Astenopholis_sp/GKJJ00000000/GKJJ00000000.toxin_renomeado.fasta	1	0.999721	82	10	0.12195121951219512	C-x(8)-C-x(3)-C-x(3)-C-x(7)-C-x(3)-C-x(3)-C-x(1)-C-x(12)-C-x(5)-C	8,3,3,7,3,3,1,12,5	5.0	0.03414634146341469	0.13414634146341464	37.57682926829267	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.03414634146341469	0.040731707317073186
GDOZ00000000_1	Lamprohiza_splendidula	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Lamprohiza_splendidula/GDOZ00000000/GDOZ00000000.toxin_renomeado.fasta	0	0.007027	98	4	0.04081632653061224	C-x(14)-C-x(9)-C-x(23)-C	14,9,23	3.0	0.08163265306122448	0.0816326530612245	28.616326530612234	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.08163265306122448	0.03469387755102041
GJNK00000000_3	Hippodamia_convergens	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hippodamia_convergens/GJNK00000000/GJNK00000000.toxin_renomeado.fasta	0	0.017911	81	4	0.04938271604938271	C-x(10)-C-x(28)-C-x(8)-C	10,28,8	1.1999999999999993	0.05308641975308641	0.09876543209876543	33.18395061728395	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.05308641975308641	0.0282716049382716
GKJH00000000_2	Anomala_sp	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Anomala_sp/GKJH00000000/GKJH00000000.toxin_renomeado.fasta	1	0.999764	91	6	0.06593406593406594	C-x(3)-C-x(7)-C-x(14)-C-x(6)-C-x(13)-C	3,7,14,6,13	5.1	0.03736263736263723	0.04395604395604396	26.3032967032967	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.03736263736263723	0.027692307692307655
GDPR00000000_1	Hydrochara_caraboides	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hydrochara_caraboides/GDPR00000000/GDPR00000000.toxin_renomeado.fasta	0	0.031837	81	4	0.04938271604938271	C-x(10)-C-x(28)-C-x(8)-C	10,28,8	1.1999999999999993	0.04197530864197528	0.09876543209876543	36.42222222222221	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.04197530864197528	0.024938271604938264
GKJR00000000_1	Ocypus_brunnipes	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Ocypus_brunnipes/GKJR00000000/GKJR00000000.toxin_renomeado.fasta	1	0.999719	91	12	0.13186813186813187	C-x(9)-C-x(2)-C-x(1)-C-x(6)-C-x(4)-C-x(7)-C-x(9)-C-x(2)-C-x(1)-C-x(8)-C-x(4)-C	9,2,1,6,4,7,9,2,1,8,4	2.0999999999999996	-0.030769230769230778	0.07692307692307693	35.08351648351648	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.030769230769230778	0.023736263736263735
SRR2083703_1	Ocypus_brunnipes	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Ocypus_brunnipes/SRR2083703/SRR2083703.toxin_renomeado.fasta	1	0.999719	91	12	0.13186813186813187	C-x(9)-C-x(2)-C-x(1)-C-x(6)-C-x(4)-C-x(7)-C-x(9)-C-x(2)-C-x(1)-C-x(8)-C-x(4)-C	9,2,1,6,4,7,9,2,1,8,4	2.0999999999999996	-0.030769230769230778	0.07692307692307693	35.08351648351648	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.030769230769230778	0.023736263736263735
GDPU00000000_2	Macrosiagon_limbatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Macrosiagon_limbatum/GDPU00000000/GDPU00000000.toxin_renomeado.fasta	1	0.999777	81	10	0.12345679012345678	C-x(8)-C-x(3)-C-x(3)-C-x(6)-C-x(6)-C-x(3)-C-x(1)-C-x(11)-C-x(5)-C	8,3,3,6,6,3,1,11,5	2.0999999999999996	-0.028395061728395114	0.07407407407407407	31.859259259259243	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.028395061728395114	0.02234567901234566
SRR1562205_3	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562205/SRR1562205.toxin_renomeado.fasta	0	0.019469	64	3	0.046875	C-x(11)-C-x(23)-C	11,23	2.0	0.03281249999999997	0.09375	21.7546875	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.03281249999999997	0.02156249999999999
GGNV00000000_1	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	1	0.999743	86	7	0.08139534883720931	C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C-x(4)-C	8,15,7,12,3,4	1.1999999999999993	-9.294890438722241e-17	0.10465116279069767	32.42441860465116	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-9.294890438722241e-17	0.0203488372093023
GGMU00000000_2	Serangium_japonicum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Serangium_japonicum/GGMU00000000/GGMU00000000.toxin_renomeado.fasta	0	0.020903	58	0	0.0			1.0999999999999996	0.06551724137931045	0.1206896551724138	11.024137931034481	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.06551724137931045	0.019655172413793134
GFUK00000000_1	Hygrobia_hermanni	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hygrobia_hermanni/GFUK00000000/GFUK00000000.toxin_renomeado.fasta	0	0.00182	99	5	0.050505050505050504	C-x(22)-C-x(8)-C-x(16)-C-x(13)-C	22,8,16,13	1.1999999999999993	0.023232323232323222	0.10101010101010102	23.961616161616156	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.023232323232323222	0.019595959595959594
GFUI00000000_1	Liopterus_haemorrhoidalis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Liopterus_haemorrhoidalis/GFUI00000000/GFUI00000000.toxin_renomeado.fasta	1	0.999579	91	7	0.07692307692307693	C-x(30)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	30,8,15,7,12,3	4.199999999999999	-4.8801012071435456e-18	0.09890109890109891	39.18901098901098	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-4.8801012071435456e-18	0.019230769230769232
GHMD00000000_2	Onthophagus_curvicornis	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Onthophagus_curvicornis/GHMD00000000/GHMD00000000.toxin_renomeado.fasta	0	0.004198	94	4	0.0425531914893617	C-x(20)-C-x(10)-C-x(30)-C	20,10,30	1.0	0.010638297872340332	0.10638297872340424	17.462765957446816	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.010638297872340332	0.013829787234042525
GDMI00000000_1	Byrrhus_pilula	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Byrrhus_pilula/GDMI00000000/GDMI00000000.toxin_renomeado.fasta	1	0.99786	89	8	0.0898876404494382	C-x(2)-C-x(12)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	2,12,8,15,7,12,3	3.1999999999999993	-0.031460674157303525	0.07865168539325844	38.926966292134836	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.031460674157303525	0.013033707865168493
GHMA00000000_3	Dichotomius_satanas	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Dichotomius_satanas/GHMA00000000/GHMA00000000.toxin_renomeado.fasta	1	0.93163	81	4	0.04938271604938271	C-x(19)-C-x(9)-C-x(23)-C	19,9,23	1.3000000000000007	-0.003703703703703707	0.08641975308641975	24.19506172839506	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.003703703703703707	0.011234567901234567
GJNK00000000_1	Hippodamia_convergens	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Hippodamia_convergens/GJNK00000000/GJNK00000000.toxin_renomeado.fasta	0	0.46715	95	7	0.07368421052631578	C-x(15)-C-x(10)-C-x(13)-C-x(7)-C-x(12)-C-x(7)-C	15,10,13,7,12,7	2.3000000000000007	-0.025263157894736817	0.10526315789473684	38.1378947368421	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.025263157894736817	0.010842105263157901
GACO00000000_1	Priacma_serrata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Priacma_serrata/GACO00000000/GACO00000000.toxin_renomeado.fasta	1	0.997532	92	8	0.08695652173913043	C-x(5)-C-x(11)-C-x(11)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	5,11,11,15,7,12,3	1.0	-0.03913043478260875	0.14130434782608697	36.471847826086936	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.03913043478260875	0.009999999999999985
GFUJ00000000_1	Batrachomatus_nannup	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Batrachomatus_nannup/GFUJ00000000/GFUJ00000000.toxin_renomeado.fasta	1	0.999355	92	6	0.06521739130434782	C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	8,15,7,12,3	5.4	-0.022826086956521687	0.09782608695652173	37.770652173913035	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.022826086956521687	0.00945652173913045
SRR1562204_2	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562204/SRR1562204.toxin_renomeado.fasta	1	0.995613	90	6	0.06666666666666667	C-x(13)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	13,15,7,12,7	1.0999999999999996	-0.03111111111111095	0.12222222222222222	32.3711111111111	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.03111111111111095	0.007333333333333381
SRR1562205_4	Migdolus_fryanus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Migdolus_fryanus/SRR1562205/SRR1562205.toxin_renomeado.fasta	1	0.995573	90	6	0.06666666666666667	C-x(13)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	13,15,7,12,7	2.0999999999999996	-0.03111111111111095	0.12222222222222222	32.3711111111111	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.03111111111111095	0.007333333333333381
GDPU00000000_1	Macrosiagon_limbatum	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Macrosiagon_limbatum/GDPU00000000/GDPU00000000.toxin_renomeado.fasta	1	0.999499	87	7	0.08045977011494253	C-x(13)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(3)-C	13,8,15,7,12,3	7.1	-0.04482758620689654	0.08045977011494253	39.90344827586206	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.04482758620689654	0.006666666666666671
GHMA00000000_1	Dichotomius_satanas	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Dichotomius_satanas/GHMA00000000/GHMA00000000.toxin_renomeado.fasta	1	0.99991	88	12	0.13636363636363635	C-x(9)-C-x(2)-C-x(1)-C-x(6)-C-x(4)-C-x(8)-C-x(9)-C-x(2)-C-x(1)-C-x(8)-C-x(4)-C	9,2,1,6,4,8,9,2,1,8,4	4.0	-0.10909090909090896	0.06818181818181818	33.17045454545454	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.10909090909090896	0.0013636363636364002
GJVN00000000_1	Brassicogethes_aeneus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Brassicogethes_aeneus/GJVN00000000/GJVN00000000.toxin_renomeado.fasta	1	0.999149	81	7	0.08641975308641975	C-x(16)-C-x(8)-C-x(15)-C-x(7)-C-x(12)-C-x(7)-C	16,8,15,7,12,7	3.0999999999999996	-0.06790123456790129	0.13580246913580246	31.258024691358028	SP(Sec/SPI)	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.06790123456790129	0.0012345679012345512
ICLG00000000_3	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.004912	99	5	0.050505050505050504	C-x(15)-C-x(9)-C-x(9)-C-x(21)-C	15,9,9,21	2.1999999999999993	-0.03939393939393943	0.10101010101010101	26.7030303030303	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.03939393939393943	0.0008080808080807959
ICLG00000000_3	Zophobas_atratus	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Zophobas_atratus/ICLG00000000/ICLG00000000.toxin_renomeado.fasta	0	0.004912	99	5	0.050505050505050504	C-x(15)-C-x(9)-C-x(9)-C-x(21)-C	15,9,9,21	2.1999999999999993	-0.03939393939393943	0.10101010101010101	26.7030303030303	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.03939393939393943	0.0008080808080807959
GGNV00000000_9	Leptinotarsa_decemlineata	/home/danilo/Caroline/coletotox_min/00_inputs/toxin/Leptinotarsa_decemlineata/GGNV00000000/GGNV00000000.toxin_renomeado.fasta	0	0.038682	70	3	0.04285714285714286	C-x(14)-C-x(10)-C	14,10	1.0999999999999996	-0.04142857142857148	0.14285714285714285	24.380000000000003	OTHER	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.04142857142857148	-0.001714285714285729
